gene,pval
mRNA.MSTRG.62729.1,2.168859845
mRNA.MSTRG.62730.1,2.256845486
mRNA.MSTRG.62740.3,3.760054861
mRNA.MSTRG.62737.1,4.082614739
mRNA.MSTRG.62741.1,2.339787289
mRNA.MSTRG.62755.1,1.331382318
mRNA.MSTRG.62757.1,3.422225454
mRNA.MSTRG.62764.1,2.927566333
mRNA.MSTRG.62792.1,5.644982304
mRNA.MSTRG.62798.1,4.325855344
mRNA.MSTRG.62818.1,5.009800374
mRNA.MSTRG.62824.1,2.563399784
mRNA.MSTRG.62840.2,1.623949517
mRNA.MSTRG.62848.1,5.677245474
mRNA.MSTRG.62871.1,2.944311245
mRNA.MSTRG.62871.2,4.492590597
mRNA.MSTRG.62887.1,2.256827926
mRNA.MSTRG.62890.1,3.343944436
mRNA.MSTRG.62892.1,1.159344385
mRNA.MSTRG.62893.1,2.872856747
mRNA.MSTRG.62906.1,2.07509797
mRNA.MSTRG.62918.1,3.459759074
mRNA.MSTRG.62926.1,3.634246037
mRNA.MSTRG.62929.1,3.422196234
mRNA.MSTRG.62935.1,3.95684092
mRNA.MSTRG.62945.1,0.963989484
mRNA.MSTRG.62961.1,6.453857596
mRNA.MSTRG.62956.1,3.566973807
mRNA.MSTRG.62981.1,2.872879451
mRNA.MSTRG.63001.1,3.031024427
mRNA.MSTRG.62999.1,4.931757437
mRNA.MSTRG.63018.1,1.750598304
mRNA.MSTRG.63023.1,2.695251116
mRNA.MSTRG.63049.1,3.875774413
mRNA.MSTRG.63054.1,4.498327363
mRNA.MSTRG.63081.1,4.220331468
mRNA.MSTRG.63098.1,2.872885542
mRNA.MSTRG.63131.1,4.53393721
mRNA.MSTRG.63136.1,5.22148412
mRNA.MSTRG.63141.1,3.303241407
mRNA.MSTRG.63162.1,3.957286614
mRNA.MSTRG.63187.1,4.971285165
mRNA.MSTRG.63188.1,1.750622041
mRNA.MSTRG.63195.1,2.9802129
mRNA.MSTRG.63256.1,2.816035722
mRNA.MSTRG.63257.1,4.516222411
mRNA.MSTRG.63264.1,2.630811246
mRNA.MSTRG.63279.1,5.186763009
mRNA.MSTRG.63279.2,4.037011829
mRNA.MSTRG.63280.1,2.980219216
mRNA.MSTRG.63284.1,2.69523975
mRNA.MSTRG.63294.1,3.422186105
mRNA.MSTRG.63298.1,4.305361007
mRNA.MSTRG.63304.1,3.6010137
mRNA.MSTRG.63315.1,2.630855107
mRNA.MSTRG.63321.1,2.512000545
mRNA.MSTRG.63334.1,2.168794987
mRNA.MSTRG.63331.1,1.331370467
mRNA.MSTRG.63351.2,5.434652198
mRNA.MSTRG.63350.1,5.221449333
mRNA.MSTRG.63358.4,4.958253592
mRNA.MSTRG.63367.1,4.461704309
mRNA.MSTRG.63370.1,5.406020434
mRNA.MSTRG.63375.1,3.218064304
mRNA.MSTRG.63387.1,2.695243034
mRNA.MSTRG.63386.1,2.339783232
mRNA.MSTRG.63401.1,1.974867134
mRNA.MSTRG.63418.1,3.666726862
mRNA.MSTRG.63416.1,4.365963618
mRNA.MSTRG.63420.2,4.5980142
mRNA.MSTRG.63420.3,3.827163233
mRNA.MSTRG.63444.1,2.256829173
mRNA.MSTRG.63452.1,1.485066649
mRNA.MSTRG.63453.1,6.781467672
mRNA.MSTRG.63461.1,6.322341729
mRNA.MSTRG.63465.1,4.153116
mRNA.MSTRG.63483.1,4.033653876
mRNA.MSTRG.63492.1,2.63082998
mRNA.MSTRG.63535.1,3.53209906
mRNA.MSTRG.63541.1,2.339794969
mRNA.MSTRG.63545.1,4.849140306
mRNA.MSTRG.63542.1,3.903313671
mRNA.MSTRG.63558.1,4.263486945
mRNA.MSTRG.63576.1,3.031043564
mRNA.MSTRG.63591.1,4.242117689
mRNA.MSTRG.63606.1,5.716600349
mRNA.MSTRG.63618.1,0.963978388
mRNA.MSTRG.63625.1,4.971288168
mRNA.MSTRG.63627.1,1.159341755
mRNA.MSTRG.63632.1,2.339793696
mRNA.MSTRG.63653.1,1.867075642
mRNA.MSTRG.63669.1,6.616602853
mRNA.MSTRG.63674.1,2.630831739
mRNA.MSTRG.63683.1,2.075045776
mRNA.MSTRG.63692.1,3.303202403
mRNA.MSTRG.63713.1,1.48506318
mRNA.MSTRG.63714.1,4.175900376
mRNA.MSTRG.63722.2,2.075079011
mRNA.MSTRG.63724.1,3.875778332
mRNA.MSTRG.63752.1,4.90473689
mRNA.MSTRG.63764.1,5.508211792
mRNA.MSTRG.63769.1,2.339765318
mRNA.MSTRG.63778.1,4.443063276
mRNA.MSTRG.63786.1,3.698528593
mRNA.MSTRG.63788.3,6.091485895
mRNA.MSTRG.63788.4,2.684767025
mRNA.MSTRG.63790.2,3.729630844
mRNA.MSTRG.63814.1,3.847700381
mRNA.MSTRG.63843.1,2.339789338
mRNA.MSTRG.63845.1,1.750611148
mRNA.MSTRG.63852.1,2.695243252
mRNA.MSTRG.63854.1,1.48506906
mRNA.MSTRG.63872.1,2.816067498
mRNA.MSTRG.63886.1,2.816068629
mRNA.MSTRG.63923.1,2.256842204
mRNA.MSTRG.63931.1,4.533949722
mRNA.MSTRG.63951.1,4.263481661
mRNA.MSTRG.63968.2,1.692766626
mRNA.MSTRG.63968.1,3.054194316
mRNA.MSTRG.63963.2,3.383615667
mRNA.MSTRG.63980.1,3.127569668
mRNA.MSTRG.63981.1,2.630813396
mRNA.MSTRG.64008.1,2.980230204
mRNA.MSTRG.64034.1,3.666760288
mRNA.MSTRG.64032.1,2.563379055
mRNA.MSTRG.64033.1,4.791465564
mRNA.MSTRG.64038.1,3.95686302
mRNA.MSTRG.64044.1,3.422427856
mRNA.MSTRG.64048.1,1.485062032
mRNA.MSTRG.64057.1,0.469839937
mRNA.MSTRG.64062.2,5.326943179
mRNA.MSTRG.64089.7,6.337573801
mRNA.MSTRG.64103.1,4.106466629
mRNA.MSTRG.64129.1,2.075067467
mRNA.MSTRG.64155.1,4.08260739
mRNA.MSTRG.64161.1,3.303209379
mRNA.MSTRG.64163.1,1.867106616
mRNA.MSTRG.64177.1,3.12759218
mRNA.MSTRG.64180.1,3.173509242
mRNA.MSTRG.64191.1,3.261266593
mRNA.MSTRG.64194.1,2.492643244
mRNA.MSTRG.64195.1,5.347142727
mRNA.MSTRG.64205.1,5.984907648
mRNA.MSTRG.64203.1,-0.287731838
mRNA.MSTRG.64218.1,1.623946665
mRNA.MSTRG.64236.1,1.867097437
mRNA.MSTRG.64240.1,6.194455781
mRNA.MSTRG.64245.1,3.903321143
mRNA.MSTRG.64264.1,2.075079698
mRNA.MSTRG.64267.1,1.867045033
mRNA.MSTRG.64274.1,2.563381334
mRNA.MSTRG.64297.1,2.075082553
mRNA.MSTRG.64300.1,1.750640151
mRNA.MSTRG.64301.1,4.346114462
mRNA.MSTRG.64331.2,5.083861375
mRNA.MSTRG.64335.1,1.15938451
mRNA.MSTRG.64337.1,3.875781123
mRNA.MSTRG.64345.1,2.075104358
mRNA.MSTRG.64367.1,2.492636399
mRNA.MSTRG.64379.1,3.422207846
mRNA.MSTRG.64429.1,5.154314492
mRNA.MSTRG.64437.1,1.485098479
mRNA.MSTRG.64438.1,5.177019675
mRNA.MSTRG.64451.1,2.168827388
mRNA.MSTRG.64453.1,2.418235394
mRNA.MSTRG.64465.2,2.339797714
mRNA.MSTRG.64492.2,4.032310902
mRNA.MSTRG.64520.1,5.34708052
mRNA.MSTRG.64523.1,1.331391601
mRNA.MSTRG.64542.1,1.159380498
mRNA.MSTRG.64544.1,2.980228251
mRNA.MSTRG.64556.1,4.863260508
mRNA.MSTRG.64557.1,4.284600532
mRNA.MSTRG.64575.1,2.872888621
mRNA.MSTRG.64576.2,1.623941335
mRNA.MSTRG.64593.2,2.49264517
mRNA.MSTRG.64599.1,3.030991268
mRNA.MSTRG.64609.1,3.459775823
mRNA.MSTRG.64610.2,1.974843756
mRNA.MSTRG.64621.1,1.974838648
mRNA.MSTRG.64626.1,7.451780386
mRNA.MSTRG.64668.1,0.46980574
mRNA.MSTRG.64666.1,1.867077862
mRNA.MSTRG.64672.1,3.459773939
mRNA.MSTRG.64675.2,1.974823152
mRNA.MSTRG.64697.1,3.261290184
mRNA.MSTRG.64710.1,3.698505619
mRNA.MSTRG.64716.1,4.66843192
mRNA.MSTRG.64723.1,4.305362171
mRNA.MSTRG.64729.1,2.418234917
mRNA.MSTRG.64748.2,2.980257485
mRNA.MSTRG.64750.1,2.418233142
mRNA.MSTRG.64763.1,1.33136763
mRNA.MSTRG.64769.1,2.075075839
mRNA.MSTRG.64771.1,3.982893149
mRNA.MSTRG.64789.1,2.927532458
mRNA.MSTRG.64804.1,3.127574932
mRNA.MSTRG.64805.1,2.256845486
mRNA.MSTRG.64810.1,7.961102425
mRNA.MSTRG.64823.1,5.296088341
mRNA.MSTRG.64824.1,2.168818138
mRNA.MSTRG.64825.1,5.13120534
mRNA.MSTRG.64848.1,2.256835962
mRNA.MSTRG.64908.1,5.856973899
mRNA.MSTRG.64912.2,4.754250595
mRNA.MSTRG.64926.1,1.75064055
mRNA.MSTRG.64943.1,2.563386445
mRNA.MSTRG.64950.1,1.750624455
mRNA.MSTRG.64976.1,2.256822661
mRNA.MSTRG.64979.2,3.566970838
mRNA.MSTRG.65009.4,3.047820999
mRNA.MSTRG.65009.5,2.392149613
mRNA.MSTRG.65017.1,5.326916655
mRNA.MSTRG.65033.1,2.630821783
mRNA.MSTRG.65037.2,2.756915194
mRNA.MSTRG.65068.1,3.45977648
mRNA.MSTRG.65080.1,5.142808245
mRNA.MSTRG.65090.1,3.847704889
mRNA.MSTRG.65090.2,2.630811724
mRNA.MSTRG.65099.2,6.612421698
mRNA.MSTRG.65100.1,3.173540268
mRNA.MSTRG.65105.1,1.623926904
mRNA.MSTRG.65123.1,4.533948134
mRNA.MSTRG.65133.1,6.929252772
mRNA.MSTRG.65133.2,4.221458959
mRNA.MSTRG.65138.1,4.776592269
mRNA.MSTRG.65166.2,1.750631272
mRNA.MSTRG.65168.1,3.875778291
mRNA.MSTRG.65169.3,2.075053329
mRNA.MSTRG.65179.1,3.634197368
mRNA.MSTRG.65201.1,0.964020982
mRNA.MSTRG.65208.1,4.652273624
mRNA.MSTRG.65209.1,3.173533662
mRNA.MSTRG.65215.1,2.695256783
mRNA.MSTRG.65222.1,1.623951415
mRNA.MSTRG.65246.1,5.543648796
mRNA.MSTRG.65248.1,6.090513924
mRNA.MSTRG.65254.1,3.42217229
mRNA.MSTRG.65287.1,1.867084337
mRNA.MSTRG.65298.2,1.750630842
mRNA.MSTRG.65317.1,3.760053486
mRNA.MSTRG.65329.1,1.485106597
mRNA.MSTRG.65331.1,1.750644998
mRNA.MSTRG.65335.1,3.031056223
mRNA.MSTRG.65336.1,2.418235433
mRNA.MSTRG.65348.1,2.492672966
mRNA.MSTRG.65375.1,7.029651434
mRNA.MSTRG.65396.1,2.872863184
mRNA.MSTRG.65433.1,3.903301325
mRNA.MSTRG.65438.1,3.982900031
mRNA.MSTRG.65500.1,4.058335099
mRNA.MSTRG.65512.1,1.750648592
mRNA.MSTRG.65510.1,2.256786115
mRNA.MSTRG.65520.1,3.601006496
mRNA.MSTRG.65540.1,5.071768765
mRNA.MSTRG.65548.1,1.48504248
mRNA.MSTRG.65570.1,5.243161038
mRNA.MSTRG.65556.1,1.86706975
mRNA.MSTRG.65600.1,3.17352756
mRNA.MSTRG.65613.1,5.73200359
mRNA.MSTRG.65628.1,5.770374024
mRNA.MSTRG.65628.6,2.596312974
mRNA.MSTRG.65670.1,3.903291449
mRNA.MSTRG.65674.1,2.492610238
mRNA.MSTRG.65675.1,3.760068962
mRNA.MSTRG.65690.2,2.980191545
mRNA.MSTRG.65702.1,1.159334676
mRNA.MSTRG.65714.1,3.218069456
mRNA.MSTRG.65731.1,3.532112351
mRNA.MSTRG.65768.2,2.927539091
mRNA.MSTRG.65770.1,3.383624814
mRNA.MSTRG.65769.1,3.459797157
mRNA.MSTRG.65784.1,5.188298438
mRNA.MSTRG.65816.1,1.159341808
mRNA.MSTRG.65832.3,3.903313578
mRNA.MSTRG.65838.2,1.867086869
mRNA.MSTRG.65874.1,5.30643831
mRNA.MSTRG.65875.1,4.05835016
mRNA.MSTRG.65878.2,2.418211837
mRNA.MSTRG.65886.1,4.715782619
mRNA.MSTRG.65910.1,2.418264118
mRNA.MSTRG.65893.1,4.106500313
mRNA.MSTRG.65897.1,3.30321656
mRNA.MSTRG.65920.1,3.459800762
mRNA.MSTRG.65922.2,1.623978885
mRNA.MSTRG.65923.1,6.777753137
mRNA.MSTRG.65955.1,2.168806157
mRNA.MSTRG.65952.1,3.698489234
mRNA.MSTRG.65962.1,2.256822859
mRNA.MSTRG.65961.1,0.963943818
mRNA.MSTRG.65982.1,4.715777135
mRNA.MSTRG.65981.1,3.532130902
mRNA.MSTRG.65993.1,4.40501262
mRNA.MSTRG.66015.1,4.602762906
mRNA.MSTRG.66026.1,2.756888546
mRNA.MSTRG.66033.1,3.031009246
mRNA.MSTRG.66038.1,4.684371036
mRNA.MSTRG.66037.1,2.075053329
mRNA.MSTRG.66042.1,2.168873204
mRNA.MSTRG.66051.1,4.636013008
mRNA.MSTRG.66087.1,4.931721842
mRNA.MSTRG.66088.1,4.081060361
mRNA.MSTRG.66094.1,5.898615071
mRNA.MSTRG.66103.1,4.791409615
mRNA.MSTRG.66106.1,2.492588418
mRNA.MSTRG.66112.1,4.791393588
mRNA.MSTRG.66119.1,4.175873952
mRNA.MSTRG.66118.1,0.963968
mRNA.MSTRG.66138.2,6.303802274
mRNA.MSTRG.66138.10,4.45179098
mRNA.MSTRG.66138.13,4.260783032
mRNA.MSTRG.66138.14,4.847587311
mRNA.MSTRG.66138.15,2.248545594
mRNA.MSTRG.66138.16,3.281788421
mRNA.MSTRG.66134.1,6.227509111
mRNA.MSTRG.66153.1,3.789868617
mRNA.MSTRG.66161.1,5.107718624
mRNA.MSTRG.66165.2,4.10650819
mRNA.MSTRG.66175.1,0.469817396
mRNA.MSTRG.66186.1,4.668472453
mRNA.MSTRG.66197.1,3.261252385
mRNA.MSTRG.66211.1,1.867087294
mRNA.MSTRG.66220.1,6.222003997
mRNA.MSTRG.66224.1,1.331383683
mRNA.MSTRG.66244.2,4.776592543
mRNA.MSTRG.66244.5,-0.898822402
mRNA.MSTRG.66259.1,3.26128048
mRNA.MSTRG.66282.1,4.834938267
mRNA.MSTRG.66281.1,2.25680772
mRNA.MSTRG.66332.1,3.080107081
mRNA.MSTRG.66371.1,4.568716952
mRNA.MSTRG.66375.1,2.075096892
mRNA.MSTRG.66390.1,1.159335737
mRNA.MSTRG.66393.1,2.168817836
mRNA.MSTRG.66401.2,1.623952625
mRNA.MSTRG.66425.1,5.769925602
mRNA.MSTRG.66426.1,4.568731638
mRNA.MSTRG.66463.4,5.5437007
mRNA.MSTRG.66462.1,1.485071477
mRNA.MSTRG.66481.2,3.080138514
mRNA.MSTRG.66499.6,5.82854092
mRNA.MSTRG.66501.1,4.385659975
mRNA.MSTRG.66531.1,1.867108711
mRNA.MSTRG.66548.1,5.337046438
mRNA.MSTRG.66549.1,2.8160768
mRNA.MSTRG.66586.2,6.44258571
mRNA.MSTRG.66616.1,5.177060221
mRNA.MSTRG.66613.1,3.600984467
mRNA.MSTRG.66618.1,4.284575202
mRNA.MSTRG.66629.1,3.601000892
mRNA.MSTRG.66641.1,1.750637872
mRNA.MSTRG.66674.1,2.756909868
mRNA.MSTRG.66688.1,4.004986921
mRNA.MSTRG.66706.1,1.159341407
mRNA.MSTRG.66710.1,5.009784215
mRNA.MSTRG.66713.1,2.418211837
mRNA.MSTRG.66722.1,3.03102189
mRNA.MSTRG.66727.1,3.496404135
mRNA.MSTRG.66730.1,0.963979134
mRNA.MSTRG.66751.1,3.1735411
mRNA.MSTRG.66752.1,4.082614659
mRNA.MSTRG.66769.1,3.38362294
mRNA.MSTRG.66765.5,6.352639179
mRNA.MSTRG.66761.1,4.263474681
mRNA.MSTRG.66783.6,3.635412221
mRNA.MSTRG.66788.1,3.303209249
mRNA.MSTRG.66796.1,2.075095308
mRNA.MSTRG.66808.1,2.630821757
mRNA.MSTRG.66815.1,2.418208917
mRNA.MSTRG.66817.1,4.443053963
mRNA.MSTRG.66843.1,2.816068114
mRNA.MSTRG.66857.2,4.249777601
mRNA.MSTRG.66876.2,4.405003682
mRNA.MSTRG.66881.1,2.418277681
mRNA.MSTRG.66935.1,1.371355677
mRNA.MSTRG.66935.2,3.558336127
mRNA.MSTRG.66912.1,2.756923599
mRNA.MSTRG.66917.1,3.031021325
mRNA.MSTRG.66948.1,5.754870204
mRNA.MSTRG.66949.1,4.175878276
mRNA.MSTRG.66977.1,2.168818222
mRNA.MSTRG.66986.1,3.127574869
mRNA.MSTRG.66987.1,3.394361491
mRNA.MSTRG.67003.3,2.818410545
mRNA.MSTRG.67002.1,0.737961709
mRNA.MSTRG.67026.1,2.492632913
mRNA.MSTRG.67027.1,3.383616984
mRNA.MSTRG.67047.1,3.17352702
mRNA.MSTRG.67066.3,5.165687795
mRNA.MSTRG.67069.1,5.877945338
mRNA.MSTRG.67109.1,2.168794876
mRNA.MSTRG.67090.1,5.490163876
mRNA.MSTRG.67096.1,1.750630747
mRNA.MSTRG.67125.1,1.159362587
mRNA.MSTRG.67126.1,2.492620046
mRNA.MSTRG.67133.1,2.927535766
mRNA.MSTRG.67163.1,2.812832114
mRNA.MSTRG.67164.1,1.485046093
mRNA.MSTRG.67177.1,2.339783541
mRNA.MSTRG.67181.1,6.137626405
mRNA.MSTRG.67193.1,1.485058439
mRNA.MSTRG.67235.1,6.425661059
mRNA.MSTRG.67259.1,2.41826582
mRNA.MSTRG.67261.1,4.700157217
mRNA.MSTRG.67296.1,1.33137625
mRNA.MSTRG.67315.1,2.280095318
mRNA.MSTRG.67325.2,3.698523382
mRNA.MSTRG.67341.1,5.481057965
mRNA.MSTRG.67349.1,5.444050387
mRNA.MSTRG.67353.1,2.980178481
mRNA.MSTRG.67357.1,4.385662573
mRNA.MSTRG.67392.1,2.756938837
mRNA.MSTRG.67413.1,4.715832052
mRNA.MSTRG.67414.3,2.694692454
mRNA.MSTRG.67417.1,2.256854141
mRNA.MSTRG.67407.1,4.700154884
mRNA.MSTRG.67443.1,3.173497134
mRNA.MSTRG.67446.1,2.927524957
mRNA.MSTRG.67447.1,7.302079594
mRNA.MSTRG.67448.1,3.12758479
mRNA.MSTRG.67452.1,2.927533102
mRNA.MSTRG.67484.1,1.867100146
mRNA.MSTRG.67489.1,5.253937993
mRNA.MSTRG.67506.2,4.365987732
mRNA.MSTRG.67509.1,1.867100146
mRNA.MSTRG.67528.1,0.964030016
mRNA.MSTRG.67531.3,6.69545968
mRNA.MSTRG.67531.4,6.146345518
mRNA.MSTRG.67530.1,2.563383515
mRNA.MSTRG.67538.1,5.716579058
mRNA.MSTRG.67545.2,1.331369845
mRNA.MSTRG.67558.1,3.760060182
mRNA.MSTRG.67567.1,2.816068543
mRNA.MSTRG.67578.1,3.261490126
mRNA.MSTRG.67604.1,1.623953378
mRNA.MSTRG.67612.1,1.48507963
mRNA.MSTRG.67637.1,4.175880986
mRNA.MSTRG.67639.1,5.595199613
mRNA.MSTRG.67646.1,6.495162336
mRNA.MSTRG.67642.1,6.932767333
mRNA.MSTRG.67672.1,4.17588064
mRNA.MSTRG.67655.1,4.551503954
mRNA.MSTRG.67687.2,4.480108901
mRNA.MSTRG.67689.1,1.464084366
mRNA.MSTRG.67702.1,6.988453513
mRNA.MSTRG.67720.1,4.305251287
mRNA.MSTRG.67727.1,2.563393665
mRNA.MSTRG.67744.1,3.60103046
mRNA.MSTRG.67748.1,1.159335612
mRNA.MSTRG.67749.1,2.63079482
mRNA.MSTRG.67760.1,3.633415392
mRNA.MSTRG.67762.1,3.930378648
mRNA.MSTRG.67766.2,2.563379277
mRNA.MSTRG.67768.1,1.822519425
mRNA.MSTRG.67792.1,5.595197908
mRNA.MSTRG.67806.2,3.532119474
mRNA.MSTRG.67819.1,0.469823098
mRNA.MSTRG.67821.1,6.023071316
mRNA.MSTRG.67828.1,2.756930164
mRNA.MSTRG.67851.1,2.168790818
mRNA.MSTRG.67855.1,4.945023271
mRNA.MSTRG.67861.1,1.623950413
mRNA.MSTRG.67862.1,2.695306759
mRNA.MSTRG.67895.1,3.383619216
mRNA.MSTRG.67914.1,3.981709073
mRNA.MSTRG.67929.1,2.339802317
mRNA.MSTRG.67943.1,3.031024691
mRNA.MSTRG.67954.1,3.982896604
mRNA.MSTRG.67967.1,2.816063547
mRNA.MSTRG.67968.1,2.075030058
mRNA.MSTRG.67979.1,2.630864918
mRNA.MSTRG.67989.1,6.249131646
mRNA.MSTRG.68019.1,4.746502403
mRNA.MSTRG.68040.1,6.22751226
mRNA.MSTRG.68044.1,1.867077459
mRNA.MSTRG.68064.1,4.332233094
mRNA.MSTRG.68065.1,4.175899355
mRNA.MSTRG.68087.1,1.485073134
mRNA.MSTRG.68103.1,4.791405074
mRNA.MSTRG.68127.1,3.303216231
mRNA.MSTRG.68141.1,2.816072198
mRNA.MSTRG.68146.1,3.422207846
mRNA.MSTRG.68181.1,1.867086869
mRNA.MSTRG.68202.2,4.424178961
mRNA.MSTRG.68224.1,1.33138231
mRNA.MSTRG.68318.1,5.296113288
mRNA.MSTRG.68334.1,2.872873641
mRNA.MSTRG.68335.1,2.418230356
mRNA.MSTRG.68348.1,2.927543338
mRNA.MSTRG.68358.1,2.756921709
mRNA.MSTRG.68405.1,4.806067379
mRNA.MSTRG.68418.1,5.059598144
mRNA.MSTRG.68450.1,2.168794987
mRNA.MSTRG.68441.1,2.075117516
mRNA.MSTRG.68469.1,2.630837426
mRNA.MSTRG.68460.1,0.737965556
mRNA.MSTRG.68482.1,5.661155784
mRNA.MSTRG.68496.2,5.034939555
mRNA.MSTRG.68503.1,1.331398186
mRNA.MSTRG.68510.1,2.339791538
mRNA.MSTRG.68531.1,2.075077279
mRNA.MSTRG.68550.2,3.532110762
mRNA.MSTRG.68551.1,2.492626489
mRNA.MSTRG.68567.1,0.963976415
mRNA.MSTRG.68581.1,5.685162135
mRNA.MSTRG.68580.2,3.4963908
mRNA.MSTRG.68608.1,1.86706903
mRNA.MSTRG.68641.1,3.930358608
mRNA.MSTRG.68648.3,1.159394031
mRNA.MSTRG.68637.10,3.903320631
mRNA.MSTRG.68697.1,4.971259181
mRNA.MSTRG.68723.1,2.563378458
mRNA.MSTRG.68729.1,5.724293183
mRNA.MSTRG.68738.1,0.14022021
mRNA.MSTRG.68744.2,2.339763908
mRNA.MSTRG.68748.1,3.383617065
mRNA.MSTRG.68761.2,2.481234979
mRNA.MSTRG.68786.1,4.008482327
mRNA.MSTRG.68793.1,3.760057355
mRNA.MSTRG.68796.4,1.750629219
mRNA.MSTRG.68841.3,5.264586282
mRNA.MSTRG.68860.1,1.750623284
mRNA.MSTRG.68860.2,2.872884057
mRNA.MSTRG.68869.1,4.325859274
mRNA.MSTRG.68878.1,3.729619838
mRNA.MSTRG.68895.1,3.875756166
mRNA.MSTRG.68898.1,1.623940077
mRNA.MSTRG.68942.2,2.10157788
mRNA.MSTRG.68942.3,1.71673341
mRNA.MSTRG.68977.2,5.081386073
mRNA.MSTRG.68984.1,3.261280714
mRNA.MSTRG.68986.1,3.03102458
mRNA.MSTRG.68995.1,4.619422978
mRNA.MSTRG.69003.1,1.623953272
mRNA.MSTRG.69031.2,2.816063514
mRNA.MSTRG.69047.1,2.492632876
mRNA.MSTRG.69042.1,5.490151368
mRNA.MSTRG.69050.1,4.129995087
mRNA.MSTRG.69059.1,3.566960808
mRNA.MSTRG.69068.1,2.816071296
mRNA.MSTRG.69091.1,2.563381288
mRNA.MSTRG.69093.1,0.963977695
mRNA.MSTRG.69108.1,6.620732555
mRNA.MSTRG.69127.1,3.760031947
mRNA.MSTRG.69132.1,2.49263086
mRNA.MSTRG.69163.12,6.26513383
mRNA.MSTRG.69155.1,2.744777356
mRNA.MSTRG.69155.2,1.195471828
mRNA.MSTRG.69189.1,1.485098479
mRNA.MSTRG.69211.1,3.17352702
mRNA.MSTRG.69219.1,1.867078702
mRNA.MSTRG.69229.6,3.109336082
mRNA.MSTRG.69236.1,1.485060737
mRNA.MSTRG.69239.1,5.828531697
mRNA.MSTRG.69241.1,2.256836232
mRNA.MSTRG.69250.1,2.728043814
mRNA.MSTRG.69250.2,1.301828477
mRNA.MSTRG.69250.3,2.673274178
mRNA.MSTRG.69309.1,5.945721987
mRNA.MSTRG.69311.1,6.416135005
mRNA.MSTRG.69325.1,4.129999041
mRNA.MSTRG.69328.1,2.174015488
mRNA.MSTRG.69341.1,1.866976959
mRNA.MSTRG.69362.1,3.90331132
mRNA.MSTRG.69372.1,7.211348207
mRNA.MSTRG.69390.5,4.834968927
mRNA.MSTRG.69404.2,3.666734993
mRNA.MSTRG.69414.1,2.256846113
mRNA.MSTRG.69423.1,4.806064898
mRNA.MSTRG.69425.1,2.563354635
mRNA.MSTRG.69432.3,2.563386445
mRNA.MSTRG.69435.1,5.586733288
mRNA.MSTRG.69453.1,2.075086889
mRNA.MSTRG.69455.1,2.927537503
mRNA.MSTRG.69456.1,4.32585944
mRNA.MSTRG.69484.1,1.750600565
mRNA.MSTRG.69474.1,5.23065542
mRNA.MSTRG.69474.2,3.46558047
mRNA.MSTRG.69491.1,2.756908666
mRNA.MSTRG.69504.1,3.760050728
mRNA.MSTRG.69524.1,5.653122349
mRNA.MSTRG.69531.1,3.218066087
mRNA.MSTRG.69527.2,4.619429568
mRNA.MSTRG.69534.1,3.218020643
mRNA.MSTRG.69536.2,2.754371388
mRNA.MSTRG.69542.1,3.760064151
mRNA.MSTRG.69547.1,5.285685602
mRNA.MSTRG.69556.1,3.218076962
mRNA.MSTRG.69557.1,0.963965745
mRNA.MSTRG.69564.1,5.177067785
mRNA.MSTRG.69581.1,1.159371466
mRNA.MSTRG.69583.2,5.326917214
mRNA.MSTRG.69627.1,6.143459944
mRNA.MSTRG.69641.4,3.634214833
mRNA.MSTRG.69648.1,5.142810533
mRNA.MSTRG.69649.1,5.129758162
mRNA.MSTRG.69649.2,1.880979646
mRNA.MSTRG.69653.1,4.480102496
mRNA.MSTRG.69661.1,0.469818813
mRNA.MSTRG.69669.1,2.630852874
mRNA.MSTRG.69688.1,1.974821658
mRNA.MSTRG.69689.1,2.816056825
mRNA.MSTRG.69751.1,5.653150419
mRNA.MSTRG.69759.1,2.980195739
mRNA.MSTRG.69760.1,3.956840265
mRNA.MSTRG.69770.1,3.127576257
mRNA.MSTRG.69773.1,2.33976825
mRNA.MSTRG.69793.1,3.496407413
mRNA.MSTRG.69801.1,3.496352162
mRNA.MSTRG.69811.1,5.653103311
mRNA.MSTRG.69825.22,4.074118072
mRNA.MSTRG.69825.43,1.84039717
mRNA.MSTRG.69826.8,7.748535135
mRNA.MSTRG.69826.10,11.06059362
mRNA.MSTRG.69820.1,1.867095047
mRNA.MSTRG.69837.1,2.418253592
mRNA.MSTRG.69838.1,2.418245646
mRNA.MSTRG.69839.1,2.756931883
mRNA.MSTRG.69842.1,3.383637534
mRNA.MSTRG.69847.1,4.480139844
mRNA.MSTRG.69855.1,4.346066549
mRNA.MSTRG.69862.2,4.835000468
mRNA.MSTRG.69864.1,6.016801685
mRNA.MSTRG.69867.1,5.02241738
mRNA.MSTRG.69873.1,2.816067164
mRNA.MSTRG.69874.1,2.492634179
mRNA.MSTRG.69887.1,3.173522973
mRNA.MSTRG.69899.1,4.551468841
mRNA.MSTRG.69918.1,2.980206515
mRNA.MSTRG.69917.1,1.974866263
mRNA.MSTRG.69920.2,5.595204424
mRNA.MSTRG.69922.1,1.159355335
mRNA.MSTRG.69923.1,3.343995432
mRNA.MSTRG.69946.1,4.033618723
mRNA.MSTRG.69956.1,4.602746121
mRNA.MSTRG.69975.3,5.635494726
